sample_id,region_id,pixel_count,pair_cosine,cluster_with,cluster_no
592b90b824a6431b9e5aedcd5d4e871b,0,21547,-0.03181226,1,6
592b90b824a6431b9e5aedcd5d4e871b,1,953,-0.02323575,6,6
594881e10bca4f689d5a6b97ab3d763d,0,21688,-0.03799460,1,5
594881e10bca4f689d5a6b97ab3d763d,1,812,-0.00500697,2,6
59707069a9df4e9ebe61a1c3df5bdfa5,0,22090,-0.04084507,1,5
59707069a9df4e9ebe61a1c3df5bdfa5,1,410,-0.00341085,0,5
5973a055a6ac40e9934cfce8afa82fbe,0,22217,-0.01305630,1,6
5973a055a6ac40e9934cfce8afa82fbe,1,283,0.01010093,7,0
598577bba885458ab795d0347ff02dcb,0,20462,-0.04396045,1,6
598577bba885458ab795d0347ff02dcb,1,2038,0.02671417,4,5
5a54a45e59ad48cab7213ff7d1828f3c,0,21828,-0.03274665,1,6
5a54a45e59ad48cab7213ff7d1828f3c,1,672,-0.04166667,6,6
5aa5555debb94e988b4eb8d8ff26c8da,0,21199,-0.03668200,1,6
5aa5555debb94e988b4eb8d8ff26c8da,1,1301,0.04584517,5,6
5abd3d15e63c44a8a8189a6e70a496ef,0,22301,-0.01123867,1,5
5abd3d15e63c44a8a8189a6e70a496ef,1,199,-0.00982063,0,5
5ad38eb017f34421828852889c7dd9d7,0,21548,-0.02910830,1,6
5ad38eb017f34421828852889c7dd9d7,1,952,0.00524759,0,6
5b360c6fe72d497185ef502483f1ac68,0,22219,-0.02167245,1,6
5b360c6fe72d497185ef502483f1ac68,1,281,0.05621989,0,6
5b3ffd92b67b4a48b283d63736298bae,0,21976,-0.03192935,1,6
5b3ffd92b67b4a48b283d63736298bae,1,524,-0.00724884,4,6
5b8b618c3f9e481bb8522d9900d74f20,0,21146,-0.03419371,1,6
5b8b618c3f9e481bb8522d9900d74f20,1,1354,-0.02876958,5,6
5b8bccc502224cbd82d1cf9e511a35c0,0,21679,-0.03019560,1,6
5b8bccc502224cbd82d1cf9e511a35c0,1,821,-0.00314701,0,0
5bbb8e5b260a4a13870b0239bbd764b4,0,21676,-0.04833597,1,6
5bbb8e5b260a4a13870b0239bbd764b4,1,824,0.00831680,6,6
5bbe677b299143128aa0492add6b28cf,0,21725,-0.02561227,1,6
5bbe677b299143128aa0492add6b28cf,1,775,-0.00098577,0,0
5bc6ae14c495473495ad8585b8eee2c6,0,22032,-0.02668839,1,6
5bc6ae14c495473495ad8585b8eee2c6,1,468,0.07806043,0,6
5bd85334fdf94fb99c7eaa45d5feba0d,0,22195,-0.04154930,1,5
5bd85334fdf94fb99c7eaa45d5feba0d,1,305,0.02423859,0,0
5bea7ebf706d4a5c906769ca8de1be22,0,21332,-0.02307539,1,6
5bea7ebf706d4a5c906769ca8de1be22,1,1168,-0.05087492,5,6
5c37942981a148418ea05430a44cfa7e,0,22122,-0.02993509,1,6
5c37942981a148418ea05430a44cfa7e,1,378,0.01282082,3,0
5c925e480ce5437eb6d362105100c760,0,21970,-0.04160714,1,6
5c925e480ce5437eb6d362105100c760,1,530,0.07718945,0,0
5c9f496ba0904ac0a2a62c138dd627f2,0,21525,-0.02655565,1,6
5c9f496ba0904ac0a2a62c138dd627f2,1,975,-0.04140061,7,6
5cc2771df19d430ba979bf4d4bed98f3,0,21074,-0.03696203,1,6
5cc2771df19d430ba979bf4d4bed98f3,1,1426,0.01331522,4,6
5d413e8d6a4648a7bcb091f7e362a3fe,0,21818,-0.04058890,1,5
5d413e8d6a4648a7bcb091f7e362a3fe,1,682,-0.00607229,7,0
5dd248af969c406f9812c24fe4498974,0,22317,-0.03662933,1,5
5dd248af969c406f9812c24fe4498974,1,183,0.00552285,2,6
5dd954d0ac0242a990ba35eef950c937,0,21531,-0.03373815,1,6
5dd954d0ac0242a990ba35eef950c937,1,969,-0.03212946,6,6
5df2a6893bba4d95a022484887d90a09,0,20869,-0.04487269,1,6
5df2a6893bba4d95a022484887d90a09,1,1631,0.01108948,6,6
5dfdf5c61f95420f89b53d65fb28e6cd,0,22341,-0.02740056,1,5
5dfdf5c61f95420f89b53d65fb28e6cd,1,159,0.04981638,0,0
5e02eaf4ff1343fe81ba6a0206a4556e,0,21516,-0.02521718,1,6
5e02eaf4ff1343fe81ba6a0206a4556e,1,984,-0.02916768,6,6
5e1b05017a3a445a9a6d958b35d7878b,0,21369,-0.02541462,1,6
5e1b05017a3a445a9a6d958b35d7878b,1,1131,-0.05954588,6,6
5e80e020aacb406fad737926aeadbb30,0,21788,-0.00271644,1,5
5e80e020aacb406fad737926aeadbb30,1,712,-0.02015336,6,6
5e8e717247d143a3aa8c3239af723a9f,0,22342,-0.00210235,1,6
5e8e717247d143a3aa8c3239af723a9f,1,158,0.01412425,0,0
5ea654e6b56a457093b835dbf8c886e4,0,21788,-0.02266163,1,6
5ea654e6b56a457093b835dbf8c886e4,1,712,-0.01347028,0,0
5eb775d7b9534e82971c5c435fbfa116,0,21794,-0.02000584,1,6
5eb775d7b9534e82971c5c435fbfa116,1,706,-0.00415017,5,6
5ee110d014374ae093565bba2e81a3fd,0,22500,-0.01151495,1,5
5eeaeb688f274b839865198f96968bb5,0,21468,-0.02791381,1,6
5eeaeb688f274b839865198f96968bb5,1,1032,-0.08302498,6,6
5f2b89acd9c34488af6c4419f10703de,0,21930,-0.02750935,1,6
5f2b89acd9c34488af6c4419f10703de,1,570,0.04490636,5,6
5f52fc6688cd4b098799012ee6a04875,0,22029,-0.02330119,1,5
5f52fc6688cd4b098799012ee6a04875,1,471,0.00757554,6,0
5f5ac842d0d74e9f9ef0a3afdac54f16,0,20435,-0.03247032,1,6
5f5ac842d0d74e9f9ef0a3afdac54f16,1,2065,0.03109177,4,6
5f610345cd6841f2afef4769153b5fe5,0,21586,-0.00835773,1,6
5f610345cd6841f2afef4769153b5fe5,1,914,-0.02187247,0,5
5f9f62e4f6e24518b7796a725ca4e1af,0,19988,-0.05627020,1,6
5f9f62e4f6e24518b7796a725ca4e1af,1,2512,-0.00587834,4,5
5fd5c3f8e4c54137a3bbb794ae4dc9e7,0,21710,-0.03411048,1,6
5fd5c3f8e4c54137a3bbb794ae4dc9e7,1,790,-0.00219854,6,6
60295bae6e734e05bfe898717e439336,0,21778,-0.04545756,1,6
60295bae6e734e05bfe898717e439336,1,722,-0.03832493,6,6
60b030bb34284a13b557e1109c3c7e03,0,22490,-0.03092632,1,6
60b030bb34284a13b557e1109c3c7e03,1,10,-0.02167443,7,5
60c3c142d1624a9e9633a619e3aeed35,0,22491,-0.04331772,1,5
60c3c142d1624a9e9633a619e3aeed35,1,9,-0.02017079,7,5
611ea36ff17946968fb4231c46485239,0,21714,-0.03407966,1,6
611ea36ff17946968fb4231c46485239,1,786,-0.00915396,6,6
613616256c904184b32ec44c23262340,0,22258,-0.03490187,1,5
613616256c904184b32ec44c23262340,1,242,-0.00600756,2,6
618875a2d6724584917e6be29329d8ac,0,22344,-0.02445833,1,6
618875a2d6724584917e6be29329d8ac,1,156,0.05070755,3,0
619376b327d04e7d9d28d9f73049bded,0,22146,-0.05233333,1,6
619376b327d04e7d9d28d9f73049bded,1,354,0.00606182,4,6
61db69a026d34c558f0ab0321f0886f8,0,21780,-0.04222041,1,5
61db69a026d34c558f0ab0321f0886f8,1,720,0.01108428,7,0
61e91a0c66ce42bb8aabdeb3376ecd00,0,21746,-0.03505407,1,6
61e91a0c66ce42bb8aabdeb3376ecd00,1,754,0.03439036,5,6
61f89208546a4045af336659ebe8db05,0,22221,-0.03480047,1,5
61f89208546a4045af336659ebe8db05,1,279,0.06590839,0,0
621ecaf28ab34822b8747831b42f8524,0,22126,-0.04213730,1,6
621ecaf28ab34822b8747831b42f8524,1,374,0.06382551,5,6
6253275961a54201b8ef78b33bb0a5b4,0,21805,-0.03391734,1,5
6253275961a54201b8ef78b33bb0a5b4,1,695,0.04980386,6,6
6266da959bc344e899c96c338f0fe9dd,0,21383,-0.04944272,1,6
6266da959bc344e899c96c338f0fe9dd,1,1117,-0.04436200,0,5
6269703390624957869e9bc071f16e17,0,22381,-0.01985733,1,6
6269703390624957869e9bc071f16e17,1,119,0.00972553,0,0
628c96914ad34014915156b194667c7c,0,21763,-0.03394914,1,6
628c96914ad34014915156b194667c7c,1,737,0.05202793,0,6
62eaf35b2e0b447887cd34098f4013b3,0,22272,-0.05052889,1,6
62eaf35b2e0b447887cd34098f4013b3,1,228,0.10250000,0,0
635a497de08c49a293188a2b04b213b3,0,20374,-0.01528694,1,6
635a497de08c49a293188a2b04b213b3,1,2126,0.05989814,4,6
6382c18ecfe44ffaa22119c94be8f02a,0,21874,-0.03414207,1,5
6382c18ecfe44ffaa22119c94be8f02a,1,626,0.01368945,7,0
6409f6f3378044b4bb58446424d74a1a,0,21584,-0.03650784,1,6
6409f6f3378044b4bb58446424d74a1a,1,916,-0.03078747,6,6
643fd673548742478264ceefd6e82bea,0,22195,-0.01558148,1,5
643fd673548742478264ceefd6e82bea,1,305,0.03946776,0,0
64701483680a4d8eae3c8276b611d8d5,0,22063,-0.04742173,1,6
64701483680a4d8eae3c8276b611d8d5,1,437,0.06584718,0,5
649a61c361bf48d98b5f280cc10aa006,0,20305,-0.03802826,1,6
649a61c361bf48d98b5f280cc10aa006,1,2195,0.02977911,4,6
64aaf542297f46b6ba74022b00d92a08,0,22237,-0.05203542,1,6
64aaf542297f46b6ba74022b00d92a08,1,263,0.09380235,0,6
656ec137f292487fb7685d39dc162b03,0,21897,-0.04085409,1,6
656ec137f292487fb7685d39dc162b03,1,603,0.03572845,0,6
665cf9ea96fb4782b1193025868b4670,0,22064,-0.04445906,1,6
665cf9ea96fb4782b1193025868b4670,1,436,0.05704811,0,5
665dd2fd9b42435fbc976a96d896b2b2,0,22022,-0.03870033,1,6
665dd2fd9b42435fbc976a96d896b2b2,1,478,-0.00437137,0,5
6664e576015845e185dc931f83c14c98,0,21915,-0.02803794,1,6
6664e576015845e185dc931f83c14c98,1,585,0.05926832,6,0
668349dd12da4e1fa5d777634af88c32,0,21541,-0.03980263,1,6
668349dd12da4e1fa5d777634af88c32,1,959,0.08378445,0,6
66844d48bb9c4c5b9d9aa715c6c668a6,0,20124,-0.01862808,1,6
66844d48bb9c4c5b9d9aa715c6c668a6,1,2376,0.03892148,6,0
66a72398011045e0b6f48e58768ea117,0,20781,-0.04842373,1,5
66a72398011045e0b6f48e58768ea117,1,1719,0.03616498,0,5
66bd5bc1ef584d849b87f08b78e3beef,0,21493,-0.03262297,1,6
66bd5bc1ef584d849b87f08b78e3beef,1,1007,-0.04371472,6,6
670c160e6af24e7c8a8dc34aae1e3a1c,0,22126,-0.03080516,1,6
670c160e6af24e7c8a8dc34aae1e3a1c,1,374,0.01899898,3,0
67aad7ad948f44f8af668ea8389bdd52,0,20029,-0.01586788,1,6
67aad7ad948f44f8af668ea8389bdd52,1,2471,0.02706681,6,0
67ba4f47714b4edc85b1a4fff64f27f3,0,21797,-0.02864452,1,6
67ba4f47714b4edc85b1a4fff64f27f3,1,703,-0.01601264,5,6
67d2d74087714e4994a68c7347acf55a,0,21967,0.01773932,1,6
67d2d74087714e4994a68c7347acf55a,1,533,0.08408839,0,6
684acda1d78c4a959762df565cba29f5,0,22487,-0.02041827,1,5
684acda1d78c4a959762df565cba29f5,1,13,-0.09588920,7,6
68b7cbe911ee40f9a00ff8affbfb88ab,0,22257,-0.03188946,1,6
68b7cbe911ee40f9a00ff8affbfb88ab,1,243,0.08071938,3,0
68ecb2433f654422a7567d9f349c0708,0,21602,-0.01945849,1,5
68ecb2433f654422a7567d9f349c0708,1,898,0.00527217,0,0
690c4ddabc7845f48f4831ac73129154,0,22182,-0.05511519,1,6
690c4ddabc7845f48f4831ac73129154,1,318,0.05055732,4,6
690f0d215c29452b9ee793fc6a033308,0,21621,-0.03874046,1,6
690f0d215c29452b9ee793fc6a033308,1,879,-0.00347646,0,0
692096a37e2c43b3b1aaaa06b0a9666b,0,22269,-0.01215442,1,6
692096a37e2c43b3b1aaaa06b0a9666b,1,231,-0.03948808,7,0
692e840d15fd4519b019b6438f5f3c43,0,19001,-0.06806734,1,6
692e840d15fd4519b019b6438f5f3c43,1,3499,-0.07937030,4,5
695972046c1240d69835d02386355ddc,0,21539,-0.01961942,1,5
695972046c1240d69835d02386355ddc,1,961,-0.00401915,0,5
6a02dd6bc13a457b9af4dc88220e269e,0,21490,-0.02002236,1,6
6a02dd6bc13a457b9af4dc88220e269e,1,1010,0.00989726,0,5
6a2b60e5f9ef4cb2a71ac115a3b105bc,0,22008,-0.02464727,1,6
6a2b60e5f9ef4cb2a71ac115a3b105bc,1,492,0.08733734,0,6
6a692a422f67403498d4138287ef6b95,0,20415,-0.01602924,1,6
6a692a422f67403498d4138287ef6b95,1,2085,0.04779564,4,6
6a808b09e5f34d33ba1de76cc8dab423,0,22450,0.00376766,1,6
6a808b09e5f34d33ba1de76cc8dab423,1,50,0.04011891,4,5
6ac07a4efec04453b7326d3a425c7b79,0,21921,-0.01836876,1,6
6ac07a4efec04453b7326d3a425c7b79,1,579,0.01099788,0,6
6b282c1c40c1454bad559e58b5fcecb0,0,21900,-0.02453372,1,6
6b282c1c40c1454bad559e58b5fcecb0,1,600,-0.03273077,5,6
6b506fcb72d542ed96d98270abb7aad3,0,21837,-0.01998848,1,5
6b506fcb72d542ed96d98270abb7aad3,1,663,-0.00017698,0,5
6b5497fed3554da7869ab1af98947cb3,0,22212,-0.03675297,1,6
6b5497fed3554da7869ab1af98947cb3,1,288,0.03408452,0,5
6bfa08277a1e4ec4b85872ee56f288e5,0,21318,-0.02938843,1,6
6bfa08277a1e4ec4b85872ee56f288e5,1,1182,-0.07751365,6,6
6c662b1258e34752be332dcc1eccb7a8,0,21217,-0.03893800,1,6
6c662b1258e34752be332dcc1eccb7a8,1,1283,0.04679820,5,6
6cefb90da1b1468795b6a3a333c94b38,0,21838,-0.03811620,1,6
6cefb90da1b1468795b6a3a333c94b38,1,662,0.01063968,0,0
6cf7822aa27a4e599d4cdd249fca5763,0,22052,-0.01777205,1,6
6cf7822aa27a4e599d4cdd249fca5763,1,448,-0.03214814,6,6
6d32f67b3307453aae7b942c91b7b9e8,0,21607,-0.02887920,1,6
6d32f67b3307453aae7b942c91b7b9e8,1,893,-0.01784975,5,6
6d51fd58aba44fce89d7590a452880b4,0,21045,-0.04746027,1,6
6d51fd58aba44fce89d7590a452880b4,1,1455,0.02338759,6,6
6dd6f81bce54422baf88bd9045da527e,0,19776,-0.06683102,1,6
6dd6f81bce54422baf88bd9045da527e,1,2724,-0.03896329,4,5
6de2f8b9d18441e8aee8011d5f8759f3,0,21711,-0.03383000,1,6
6de2f8b9d18441e8aee8011d5f8759f3,1,789,0.00243133,0,0
6df1e1eb5dff4b019ed0c8b5e9ac14ec,0,20928,-0.04690796,1,6
6df1e1eb5dff4b019ed0c8b5e9ac14ec,1,1572,-0.00322690,4,5
6e147994a5e3493d86a928a612ff5791,0,22269,-0.02586207,1,6
6e147994a5e3493d86a928a612ff5791,1,231,-0.07643098,7,6
6e49bfd9f21447858938b77180bcb6b8,0,22390,-0.02900613,1,6
6e49bfd9f21447858938b77180bcb6b8,1,110,0.07255652,3,0
6e60a07fb4234c1d8b669f62bd49da5b,0,22357,-0.02397094,1,6
6e60a07fb4234c1d8b669f62bd49da5b,1,143,0.08281032,5,0
6e727bcf41e44efc8e6d0a0adbc88935,0,22066,-0.02573985,1,6
6e727bcf41e44efc8e6d0a0adbc88935,1,434,0.04802193,0,0
6e75580faac94693acd7ece6419dcb88,0,21699,-0.02866565,1,6
6e75580faac94693acd7ece6419dcb88,1,801,-0.03679269,5,0
6e90bc3643d94c0fa0edf8795f8c8aa3,0,22039,-0.00019000,1,6
6e90bc3643d94c0fa0edf8795f8c8aa3,1,461,0.01501808,7,0
6ea8ed46a7e04a10abfa6acd5290ea09,0,22131,-0.00211589,1,6
6ea8ed46a7e04a10abfa6acd5290ea09,1,369,0.04392591,7,0
6ef078bc31f94c499f0a8c2d2addfa19,0,21620,-0.04475226,1,6
6ef078bc31f94c499f0a8c2d2addfa19,1,880,0.01404937,6,6
6f801059ac9e4220828b59fcf10c7880,0,22359,0.00028573,1,6
6f801059ac9e4220828b59fcf10c7880,1,141,0.07317513,0,0
6f82d20df0564605978ac7ee7d2da494,0,21481,-0.01638814,1,6
6f82d20df0564605978ac7ee7d2da494,1,1019,-0.01546084,0,5
6fa7e085970a48d09ba0193261deb9d0,0,21769,-0.04016596,1,6
6fa7e085970a48d09ba0193261deb9d0,1,731,-0.04197839,4,5
6fde33ada8b04da9929057fd6b85a72b,0,21740,-0.03989425,1,6
6fde33ada8b04da9929057fd6b85a72b,1,760,0.06574207,0,6
7028ed54fd6940e581917af772b7bef7,0,21543,-0.00662589,1,6
7028ed54fd6940e581917af772b7bef7,1,957,0.03055000,0,0
703ac7e5928a41c7a3138afa74e157ad,0,22018,-0.03633178,1,6
703ac7e5928a41c7a3138afa74e157ad,1,482,0.04947411,0,6
7057a04d83e447829ea18cc201fef956,0,19083,-0.06635884,1,6
7057a04d83e447829ea18cc201fef956,1,3417,-0.07831213,4,5
705b8eb682fb49c98189a06672b1f665,0,22049,-0.04330732,1,6
705b8eb682fb49c98189a06672b1f665,1,451,0.07964866,0,5
705eb6350e504a54950c11ff8b68737b,0,22072,-0.00894464,1,6
705eb6350e504a54950c11ff8b68737b,1,428,0.03467860,0,5
7105472125ff4332b0e1baf93f13459c,0,21137,-0.04798626,1,6
7105472125ff4332b0e1baf93f13459c,1,1363,-0.01640547,6,6
7145819044f74c75aafd4337c57dec15,0,21827,-0.03656613,1,6
7145819044f74c75aafd4337c57dec15,1,673,-0.02897910,5,6
7184209f0b664006a01f7dea4e4ed12c,0,21897,-0.02530306,1,5
7184209f0b664006a01f7dea4e4ed12c,1,603,0.01620640,6,6
71a74ae092364afebe91caaee4ed2af3,0,21363,-0.01757526,1,6
71a74ae092364afebe91caaee4ed2af3,1,1137,0.00402280,0,0
72183c2800e04fd0899c13aa3a99a47d,0,21497,-0.02788746,1,6
72183c2800e04fd0899c13aa3a99a47d,1,1003,-0.08752395,6,6
725fa5f4c5d74d1cbdd23969f8106fd5,0,21391,-0.03738445,1,5
725fa5f4c5d74d1cbdd23969f8106fd5,1,1109,-0.00566020,0,5
726cd21b8e70449182811a38c4b8ac5b,0,21688,-0.03407724,1,6
726cd21b8e70449182811a38c4b8ac5b,1,812,-0.03817715,4,5
728f711f0d8e4b5fa85defb9bbb51399,0,21146,-0.03482472,1,5
728f711f0d8e4b5fa85defb9bbb51399,1,1354,-0.04557494,5,6
729eba6060494d40b9b0a04eec0d98cb,0,21343,-0.03267830,1,6
729eba6060494d40b9b0a04eec0d98cb,1,1157,0.05934134,4,6
72e83c660c194fc988a368cbbb928cac,0,22237,-0.02395646,1,6
72e83c660c194fc988a368cbbb928cac,1,263,0.02031783,0,0
72fb9a53ac6f4222ac623a6b39c9404d,0,20954,-0.04481976,1,6
72fb9a53ac6f4222ac623a6b39c9404d,1,1546,-0.00436815,5,6
72fb9f0f545a4d6b92f6de14c9dcce85,0,21228,-0.03855080,1,5
72fb9f0f545a4d6b92f6de14c9dcce85,1,1272,-0.04547587,5,6
733995d097654865a7bea928efe971af,0,20570,-0.03089715,1,6
733995d097654865a7bea928efe971af,1,1930,0.03260663,4,6
73605b2d71b347e996af63f7e7e55fa9,0,22432,-0.02533164,1,6
73605b2d71b347e996af63f7e7e55fa9,1,68,-0.00082050,3,6
73aabbd30e6d4acd8223811dd40becd0,0,21656,-0.02718901,1,6
73aabbd30e6d4acd8223811dd40becd0,1,844,-0.00352777,6,6
741476cbf3f2499583da8f1e2576f31a,0,19098,-0.06629288,1,6
741476cbf3f2499583da8f1e2576f31a,1,3402,-0.07644087,4,5
74367914ce444036855a9aad936c2e9d,0,21611,-0.03879418,1,6
74367914ce444036855a9aad936c2e9d,1,889,-0.01094055,6,6
745713b3baae4ea18de5c74eb4d06bb8,0,22348,-0.03298010,1,5
745713b3baae4ea18de5c74eb4d06bb8,1,152,0.04193932,0,0
7483e0aca67b4ed79c12f553d5123923,0,22327,-0.02014946,1,6
7483e0aca67b4ed79c12f553d5123923,1,173,0.02945890,3,0
749272e58d20497282225997c6c99602,0,21487,-0.04145111,1,6
749272e58d20497282225997c6c99602,1,1013,-0.04696970,6,6
74f6b583f9eb441db5b95b67cbec71f5,0,21716,-0.01448718,1,6
74f6b583f9eb441db5b95b67cbec71f5,1,784,0.05651408,0,0
752c9911f5184076b7498c32913821be,0,21701,-0.01019482,1,6
752c9911f5184076b7498c32913821be,1,799,-0.05166733,0,5
75552a5fc1ee4030ac1d032c6343a165,0,22374,-0.02762228,1,6
75552a5fc1ee4030ac1d032c6343a165,1,126,0.05258220,3,0
755ef1d006e94b2a87523000781a7a99,0,21781,-0.02491891,1,6
755ef1d006e94b2a87523000781a7a99,1,719,-0.01430508,0,0
75b0b5c13a214183961af9189f1c72f0,0,20492,-0.03775910,1,6
75b0b5c13a214183961af9189f1c72f0,1,2008,-0.01695402,4,5
76b0296bc28a454894ea616e547ee9e9,0,21501,-0.01881378,1,6
76b0296bc28a454894ea616e547ee9e9,1,999,0.02731026,0,0
770e895b5ce74010a0fa278b76347b2a,0,20682,-0.03722134,1,6
770e895b5ce74010a0fa278b76347b2a,1,1818,0.01184094,4,5
7714fdd1943d4487ba9b9b3909352199,0,22500,-0.00785267,1,5
773712537f064bed866ee4be0a425261,0,22009,-0.02491238,1,6
773712537f064bed866ee4be0a425261,1,491,0.06548962,5,6
778c13ddbcd640fbb27d6b5cb18a76a9,0,21383,-0.02702747,1,6
778c13ddbcd640fbb27d6b5cb18a76a9,1,1117,-0.06278281,6,6
77c3d98fab3e4d3ea65747caaa74d605,0,21621,-0.03226202,1,5
77c3d98fab3e4d3ea65747caaa74d605,1,879,0.03051261,0,0
77cdbd3d755d45d8b822d6d595fdbf70,0,21468,-0.01712307,1,5
77cdbd3d755d45d8b822d6d595fdbf70,1,1032,0.04925847,0,0
77d239a5f93b49a38ec0a6185c87147d,0,22370,-0.03184575,1,6
77d239a5f93b49a38ec0a6185c87147d,1,130,0.02839143,3,0
77ee28e79c2f400d893c9712b1c75b6b,0,21889,-0.03029209,1,6
77ee28e79c2f400d893c9712b1c75b6b,1,611,-0.01680281,6,6
781696f733bf458ca2a588fdec64a1b0,0,21481,0.02896579,1,6
781696f733bf458ca2a588fdec64a1b0,1,1019,0.01601698,6,6
782d4b9439e04e5b927e1175e614e770,0,21415,-0.02982812,1,6
782d4b9439e04e5b927e1175e614e770,1,1085,-0.05718149,6,6
783bf5ef43d04e538df4986e1461ba7e,0,21985,-0.03061869,1,6
783bf5ef43d04e538df4986e1461ba7e,1,515,-0.08820379,7,6
78c80690450a4e8aba63e1f2ca27c207,0,22013,0.00758377,1,6
78c80690450a4e8aba63e1f2ca27c207,1,487,0.05447049,4,6
78fb6fd360a248dd8942da088cecae6c,0,21551,-0.05082212,1,6
78fb6fd360a248dd8942da088cecae6c,1,949,0.03455467,5,0
79070dca796f4ffb868d84f1b067f9c2,0,21843,0.00515065,1,5
79070dca796f4ffb868d84f1b067f9c2,1,657,0.01841601,6,6
7955a19c9fc348ee9efc6651fce327a6,0,20712,-0.02695880,1,5
7955a19c9fc348ee9efc6651fce327a6,1,1788,0.08381311,4,5
7967df27333942bca9eb8c1af9de61af,0,21441,-0.02841064,1,6
7967df27333942bca9eb8c1af9de61af,1,1059,-0.10738973,5,6
797b8557ddfc4cada19fb38cd23fd664,0,22084,-0.02774621,1,6
797b8557ddfc4cada19fb38cd23fd664,1,416,-0.04600386,6,6
79aee76081974fe18eff436a020ce606,0,22315,-0.02287357,1,6
79aee76081974fe18eff436a020ce606,1,185,0.03720779,3,0
79dad8d6058948f087d17dc6e3aa3bef,0,19178,-0.06602581,1,6
79dad8d6058948f087d17dc6e3aa3bef,1,3322,-0.07228179,4,5
79df0c60e7ca419697199c2c179010d9,0,19853,-0.01764978,1,5
79df0c60e7ca419697199c2c179010d9,1,2647,0.03217851,6,0
7a344e7e1436415caf180ae067a4203a,0,21153,-0.03963162,1,6
7a344e7e1436415caf180ae067a4203a,1,1347,-0.03263975,5,6
7afa9d662f39446b879b6d5bc6b18850,0,21976,-0.02728674,1,6
7afa9d662f39446b879b6d5bc6b18850,1,524,-0.02224925,6,6
7b011306ccc34c94a341a54ba2552c52,0,21310,-0.03962264,1,6
7b011306ccc34c94a341a54ba2552c52,1,1190,-0.05764984,5,6
7b175346a22b4e68b54a9d21f88446dc,0,21690,-0.01471220,1,6
7b175346a22b4e68b54a9d21f88446dc,1,810,-0.01548411,0,5
7c3248a9f77341d2ba915b857bd8f287,0,22403,-0.01946946,1,6
7c3248a9f77341d2ba915b857bd8f287,1,97,-0.04625106,3,0
7c3328b43154403cac0991fd6e967de9,0,22500,-0.00427277,1,5
7cf16327f4c04fb991706142824b9233,0,21533,-0.04619842,1,6
7cf16327f4c04fb991706142824b9233,1,967,0.07152328,5,6
7d5b763cacaa4e21949c95eb445adfd8,0,22151,-0.03384679,1,6
7d5b763cacaa4e21949c95eb445adfd8,1,349,-0.05406664,4,6
7e2fd590b46d42cdbe8dfbf035761561,0,21956,0.00817795,1,5
7e2fd590b46d42cdbe8dfbf035761561,1,544,-0.02339870,7,6
7e33559bf5ce4cbabf24b606383ce521,0,22244,-0.02360284,1,6
7e33559bf5ce4cbabf24b606383ce521,1,256,0.02414653,5,0
7e3b2e211788438c88a1840f5d2e6410,0,21865,-0.03888754,1,6
7e3b2e211788438c88a1840f5d2e6410,1,635,0.03398254,5,6
7e65d09f5a60498e85f615086332ab1e,0,21989,-0.03648711,1,6
7e65d09f5a60498e85f615086332ab1e,1,511,0.03113216,4,6
7f770beac09a4af3b8ec2f4954b9e1aa,0,20897,-0.03892877,1,6
7f770beac09a4af3b8ec2f4954b9e1aa,1,1603,-0.00050463,5,6
7ff6ab92e1c443209f8268fcfb214925,0,21472,-0.03994941,1,6
7ff6ab92e1c443209f8268fcfb214925,1,1028,0.03799972,5,6
802619f6fb5940608483cb29fc1beab6,0,22024,-0.00421548,1,6
802619f6fb5940608483cb29fc1beab6,1,476,-0.01503984,7,0
80d7c172efb64b5296f2d22f942bc963,0,22178,-0.03145050,1,5
80d7c172efb64b5296f2d22f942bc963,1,322,0.03818461,6,0
813b2581a9664b559f0194b4fcfcb52e,0,20347,-0.02109873,1,6
813b2581a9664b559f0194b4fcfcb52e,1,2153,0.04826233,4,6
814f40cea21041308224320c40274e51,0,21845,-0.04388860,1,6
814f40cea21041308224320c40274e51,1,655,0.00877837,5,6
81d4dc6d876c46528e7c678fe85410cf,0,21451,-0.02819587,1,6
81d4dc6d876c46528e7c678fe85410cf,1,1049,-0.07924782,5,6
81f68870ae19470a93ae51e7ff2583ef,0,22063,-0.03009155,1,6
81f68870ae19470a93ae51e7ff2583ef,1,437,0.00317383,6,0
81fae3cd80704dfb8f0be1144e6218ce,0,21976,-0.02250671,1,6
81fae3cd80704dfb8f0be1144e6218ce,1,524,0.08171695,0,0
822fba03dd684437850a2f969a7fbfab,0,22069,-0.04562323,1,5
822fba03dd684437850a2f969a7fbfab,1,431,-0.01613409,0,6
823fda8d134347afae8f1ef5087c0abe,0,21806,-0.04098988,1,6
823fda8d134347afae8f1ef5087c0abe,1,694,0.03722354,0,6
825a9083e9fc466ca6fdb4bb75a95449,0,19138,-0.06628289,1,6
825a9083e9fc466ca6fdb4bb75a95449,1,3362,-0.07901119,4,5
826a15deb9364faca537d635728a2ef8,0,21484,-0.03820147,1,6
826a15deb9364faca537d635728a2ef8,1,1016,0.02244866,4,6
82aa58cdc18a4b03ae40861cb0ecef79,0,22055,-0.02834337,1,5
82aa58cdc18a4b03ae40861cb0ecef79,1,445,-0.00152107,2,0
